Index,Location
736,N 48° E 53° S 71° W 35°
737,N 70° E 70° S 17° W 23°
738,N 41° E 12° S 73° W 29°
739,N 21° E 84° S 66° W 13°
740,N 22° E 60° S 66° W 54°
741,N 34° E 31° S 85° W 68°
742,N 71° E 45° S 6° W 44°
743,N 12° E 43° S 41° W 8°
744,N 43° E 84° S 7° W 5°
745,N 45° E 38° S 10° W 36°
746,N 9° E 37° S 64° W 63°
747,N 44° E 9° S 60° W 5°
748,N 58° E 22° S 62° W 26°
749,N 45° E 59° S 17° W 56°
750,N 9° E 64° S 47° W 53°
751,N 46° E 69° S 84° W 15°
752,N 0° E 69° S 10° W 19°
753,N 52° E 69° S 52° W 26°
754,N 39° E 6° S 18° W 73°
755,N 69° E 71° S 17° W 17°
756,N 44° E 31° S 85° W 38°
757,N 8° E 17° S 13° W 61°
758,N 15° E 16° S 73° W 78°
759,N 73° E 40° S 21° W 58°
760,N 68° E 45° S 46° W 42°
761,N 70° E 31° S 42° W 81°
762,N 45° E 12° S 74° W 89°
763,N 49° E 73° S 62° W 22°
764,N 85° E 9° S 84° W 59°
765,N 69° E 39° S 49° W 21°
766,N 66° E 63° S 55° W 84°
767,N 5° E 80° S 45° W 1°
768,N 43° E 31° S 71° W 20°
769,N 27° E 30° S 61° W 85°
770,N 22° E 55° S 36° W 69°
771,N 18° E 14° S 21° W 19°
772,N 3° E 6° S 67° W 56°
773,N 54° E 89° S 27° W 66°
774,N 22° E 19° S 57° W 84°
775,N 78° E 22° S 7° W 48°
776,N 84° E 5° S 66° W 65°
777,N 72° E 7° S 3° W 57°
778,N 81° E 55° S 13° W 84°
779,N 70° E 66° S 17° W 56°
780,N 24° E 60° S 54° W 5°
781,N 60° E 60° S 86° W 59°
782,N 38° E 1° S 40° W 6°
783,N 24° E 2° S 81° W 54°
784,N 34° E 60° S 11° W 85°
785,N 16° E 39° S 80° W 6°
786,N 89° E 7° S 43° W 56°
787,N 32° E 3° S 34° W 85°
788,N 64° E 10° S 67° W 17°
789,N 44° E 36° S 69° W 60°
790,N 53° E 89° S 59° W 78°
791,N 74° E 18° S 88° W 50°
792,N 86° E 82° S 0° W 61°
793,N 74° E 87° S 8° W 72°
794,N 6° E 35° S 76° W 66°
795,N 84° E 43° S 71° W 88°
796,N 80° E 19° S 61° W 4°
797,N 71° E 58° S 52° W 44°
798,N 66° E 1° S 40° W 64°
799,N 5° E 47° S 1° W 29°
800,N 69° E 84° S 81° W 39°
801,N 43° E 14° S 29° W 12°
802,N 60° E 86° S 66° W 35°
803,N 44° E 44° S 66° W 37°
804,N 14° E 32° S 12° W 19°
805,N 40° E 79° S 63° W 64°
806,N 79° E 6° S 13° W 87°
807,N 80° E 49° S 62° W 61°
808,N 51° E 31° S 42° W 88°
809,N 81° E 46° S 15° W 67°
810,N 45° E 70° S 75° W 26°
811,N 86° E 7° S 19° W 7°
812,N 53° E 16° S 27° W 26°
813,N 50° E 44° S 56° W 40°
814,N 21° E 54° S 83° W 29°
815,N 65° E 45° S 54° W 53°
816,N 55° E 10° S 85° W 67°
817,N 1° E 27° S 55° W 47°
818,N 70° E 18° S 3° W 44°
819,N 3° E 26° S 53° W 32°
820,N 10° E 25° S 83° W 84°
821,N 26° E 50° S 51° W 51°
822,N 67° E 12° S 49° W 4°
823,N 52° E 22° S 66° W 0°
824,N 22° E 66° S 35° W 23°
825,N 72° E 19° S 27° W 23°
826,N 6° E 67° S 83° W 87°
827,N 24° E 67° S 79° W 56°
828,N 36° E 37° S 56° W 3°
829,N 62° E 24° S 59° W 74°
830,N 82° E 87° S 37° W 67°
831,N 83° E 9° S 86° W 0°
832,N 88° E 46° S 89° W 58°
833,N 8° E 16° S 13° W 7°
834,N 52° E 79° S 54° W 87°
835,N 15° E 39° S 81° W 39°
836,N 22° E 35° S 22° W 75°
837,N 10° E 44° S 29° W 46°
838,N 77° E 43° S 57° W 25°
839,N 36° E 14° S 41° W 60°
840,N 79° E 44° S 12° W 28°
841,N 4° E 37° S 49° W 52°
842,N 63° E 57° S 29° W 66°
843,N 49° E 12° S 55° W 81°
844,N 24° E 70° S 87° W 42°
845,N 48° E 10° S 43° W 25°
846,N 67° E 74° S 35° W 34°
847,N 82° E 86° S 39° W 23°
848,N 58° E 70° S 5° W 55°
849,N 10° E 23° S 24° W 53°
850,N 67° E 84° S 89° W 66°
851,N 48° E 34° S 32° W 27°
852,N 22° E 26° S 56° W 56°
853,N 77° E 57° S 62° W 33°
854,N 39° E 78° S 18° W 75°
855,N 2° E 21° S 57° W 34°
856,N 1° E 53° S 87° W 17°
857,N 72° E 3° S 37° W 39°
858,N 17° E 6° S 55° W 18°
859,N 59° E 22° S 28° W 21°
860,N 36° E 89° S 30° W 66°
861,N 54° E 64° S 32° W 4°
862,N 79° E 1° S 61° W 56°
863,N 39° E 31° S 18° W 2°
864,N 77° E 44° S 51° W 45°
865,N 45° E 78° S 4° W 44°
866,N 8° E 17° S 53° W 25°
867,N 71° E 78° S 88° W 67°
868,N 13° E 88° S 63° W 24°
869,N 56° E 3° S 29° W 29°
870,N 7° E 14° S 12° W 52°
871,N 23° E 65° S 15° W 7°
872,N 10° E 51° S 87° W 5°
873,N 40° E 51° S 28° W 12°
874,N 74° E 32° S 3° W 1°
875,N 76° E 18° S 80° W 53°
876,N 45° E 59° S 21° W 27°
877,N 19° E 33° S 88° W 58°
878,N 77° E 14° S 16° W 6°
879,N 35° E 21° S 63° W 76°
880,N 20° E 88° S 7° W 48°
881,N 46° E 80° S 53° W 5°
882,N 56° E 47° S 22° W 59°
883,N 37° E 67° S 77° W 41°
884,N 55° E 20° S 85° W 74°
885,N 69° E 11° S 15° W 30°
886,N 2° E 33° S 64° W 81°
887,N 67° E 54° S 61° W 46°
888,N 66° E 0° S 57° W 67°
889,N 64° E 39° S 88° W 22°
890,N 80° E 9° S 87° W 66°
891,N 40° E 54° S 32° W 74°
892,N 52° E 46° S 26° W 86°
893,N 10° E 21° S 37° W 44°
894,N 76° E 43° S 75° W 87°
895,N 48° E 76° S 88° W 82°
896,N 3° E 52° S 81° W 41°
897,N 66° E 26° S 75° W 32°
898,N 74° E 73° S 62° W 65°
899,N 28° E 27° S 61° W 39°
900,N 8° E 46° S 65° W 85°
901,N 87° E 84° S 51° W 82°
902,N 15° E 82° S 72° W 53°
903,N 16° E 74° S 38° W 58°
904,N 47° E 87° S 60° W 67°
905,N 16° E 32° S 30° W 3°
906,N 56° E 86° S 12° W 27°
907,N 13° E 9° S 85° W 67°
908,N 20° E 49° S 33° W 57°
909,N 41° E 61° S 78° W 44°
910,N 67° E 5° S 23° W 69°
911,N 62° E 49° S 12° W 88°
912,N 10° E 88° S 65° W 77°
913,N 87° E 72° S 24° W 31°
914,N 63° E 25° S 42° W 30°
915,N 82° E 23° S 88° W 49°
916,N 9° E 83° S 28° W 0°
917,N 74° E 65° S 13° W 10°
918,N 3° E 53° S 40° W 89°
919,N 60° E 77° S 83° W 74°
920,N 73° E 66° S 65° W 85°
921,N 2° E 19° S 43° W 49°
922,N 7° E 47° S 33° W 41°
923,N 56° E 69° S 87° W 5°
924,N 12° E 49° S 76° W 23°
925,N 43° E 35° S 66° W 38°
926,N 65° E 1° S 41° W 34°
927,N 26° E 42° S 89° W 77°
928,N 37° E 50° S 0° W 62°
929,N 54° E 35° S 86° W 24°
930,N 12° E 56° S 41° W 36°
931,N 50° E 62° S 3° W 32°
932,N 40° E 79° S 83° W 34°
933,N 47° E 71° S 61° W 45°
934,N 15° E 66° S 46° W 30°
935,N 72° E 40° S 48° W 82°
936,N 22° E 76° S 70° W 36°
937,N 12° E 55° S 57° W 62°
938,N 55° E 66° S 80° W 7°
939,N 31° E 2° S 32° W 66°
940,N 23° E 58° S 2° W 34°
941,N 44° E 79° S 61° W 65°
942,N 2° E 45° S 27° W 10°
943,N 82° E 67° S 21° W 66°
944,N 18° E 88° S 69° W 27°
945,N 19° E 28° S 28° W 77°
946,N 9° E 22° S 74° W 64°
947,N 21° E 34° S 52° W 76°
948,N 83° E 52° S 88° W 85°
949,N 10° E 14° S 53° W 1°
950,N 42° E 86° S 85° W 36°
951,N 77° E 51° S 55° W 82°
952,N 86° E 62° S 13° W 62°
953,N 43° E 10° S 86° W 31°
954,N 50° E 21° S 4° W 1°
955,N 7° E 60° S 86° W 59°
956,N 13° E 11° S 30° W 13°
957,N 55° E 9° S 14° W 77°
958,N 70° E 46° S 22° W 42°
959,N 76° E 17° S 15° W 86°
960,N 7° E 72° S 8° W 58°
961,N 51° E 49° S 55° W 6°
962,N 9° E 20° S 75° W 50°
963,N 13° E 19° S 56° W 31°
964,N 31° E 19° S 19° W 80°
965,N 41° E 81° S 72° W 56°
966,N 85° E 55° S 73° W 19°
967,N 44° E 60° S 43° W 57°
968,N 79° E 7° S 63° W 30°
969,N 77° E 75° S 14° W 39°
970,N 30° E 45° S 0° W 30°
971,N 79° E 58° S 30° W 5°
972,N 63° E 88° S 71° W 57°
973,N 73° E 44° S 29° W 0°
974,N 88° E 82° S 24° W 43°
975,N 55° E 81° S 12° W 19°
976,N 58° E 1° S 25° W 63°
977,N 57° E 6° S 2° W 59°
978,N 32° E 42° S 84° W 54°
979,N 38° E 15° S 6° W 77°
980,N 54° E 18° S 31° W 43°
981,N 49° E 6° S 6° W 65°
982,N 12° E 29° S 78° W 56°
983,N 36° E 16° S 29° W 78°
984,N 73° E 38° S 7° W 51°
985,N 48° E 81° S 60° W 48°
986,N 83° E 50° S 50° W 54°
987,N 52° E 14° S 85° W 56°
988,N 78° E 2° S 46° W 48°
989,N 68° E 81° S 28° W 24°
990,N 33° E 80° S 53° W 82°
991,N 31° E 12° S 62° W 62°
992,N 55° E 16° S 69° W 21°
993,N 3° E 9° S 42° W 51°
994,N 89° E 21° S 23° W 47°
995,N 43° E 48° S 40° W 82°
996,N 87° E 47° S 47° W 45°
997,N 18° E 40° S 64° W 2°
998,N 34° E 39° S 50° W 75°
999,N 3° E 58° S 15° W 34°
1000,N 89° E 71° S 26° W 24°
1001,N 17° E 41° S 16° W 78°
1002,N 8° E 27° S 70° W 51°
1003,N 84° E 58° S 55° W 32°
1004,N 2° E 53° S 21° W 77°
1005,N 58° E 84° S 21° W 29°
1006,N 12° E 41° S 38° W 10°
1007,N 6° E 10° S 6° W 25°
1008,N 64° E 43° S 10° W 73°
1009,N 68° E 42° S 77° W 14°
1010,N 84° E 24° S 45° W 11°
1011,N 52° E 88° S 55° W 10°
1012,N 58° E 66° S 4° W 21°
1013,N 8° E 5° S 19° W 73°
1014,N 65° E 21° S 15° W 46°
1015,N 0° E 4° S 56° W 22°
1016,N 64° E 4° S 32° W 39°
1017,N 68° E 44° S 9° W 61°
1018,N 59° E 72° S 30° W 12°
1019,N 79° E 10° S 79° W 13°
1020,N 49° E 54° S 5° W 50°
1021,N 44° E 61° S 85° W 16°
1022,N 20° E 53° S 64° W 63°
1023,N 14° E 43° S 33° W 10°
1024,N 34° E 39° S 29° W 74°
1025,N 73° E 88° S 33° W 2°
1026,N 12° E 27° S 83° W 87°
1027,N 3° E 89° S 27° W 24°
1028,N 30° E 2° S 58° W 83°
1029,N 53° E 63° S 23° W 58°
1030,N 85° E 34° S 59° W 71°
1031,N 9° E 63° S 15° W 70°
1032,N 18° E 45° S 35° W 55°
1033,N 85° E 43° S 50° W 62°
1034,N 30° E 52° S 21° W 86°
1035,N 41° E 72° S 85° W 28°
1036,N 27° E 11° S 21° W 36°
1037,N 22° E 63° S 34° W 12°
1038,N 31° E 17° S 57° W 58°
1039,N 15° E 0° S 14° W 31°
1040,N 8° E 62° S 2° W 15°
1041,N 7° E 22° S 33° W 27°
1042,N 63° E 51° S 72° W 42°
1043,N 8° E 79° S 9° W 84°
1044,N 60° E 66° S 50° W 74°
1045,N 34° E 49° S 23° W 26°
1046,N 31° E 43° S 44° W 74°
1047,N 32° E 88° S 38° W 23°
1048,N 18° E 68° S 61° W 5°
1049,N 6° E 20° S 41° W 12°
1050,N 24° E 14° S 49° W 27°
1051,N 15° E 17° S 27° W 59°
1052,N 4° E 72° S 61° W 79°
1053,N 11° E 5° S 65° W 47°
1054,N 31° E 0° S 65° W 50°
1055,N 57° E 34° S 66° W 30°
1056,N 60° E 33° S 66° W 55°
1057,N 58° E 76° S 40° W 53°
1058,N 9° E 59° S 78° W 75°
1059,N 35° E 8° S 58° W 22°
1060,N 72° E 19° S 83° W 35°
1061,N 41° E 88° S 13° W 82°
1062,N 81° E 68° S 50° W 38°
1063,N 31° E 58° S 47° W 31°
1064,N 56° E 83° S 32° W 58°
1065,N 31° E 41° S 21° W 77°
1066,N 84° E 85° S 73° W 72°
1067,N 81° E 53° S 75° W 23°
1068,N 0° E 80° S 65° W 77°
1069,N 26° E 16° S 39° W 80°
1070,N 16° E 14° S 8° W 87°
1071,N 84° E 18° S 50° W 4°
1072,N 21° E 14° S 54° W 34°
1073,N 55° E 51° S 74° W 66°
1074,N 18° E 79° S 21° W 74°
1075,N 58° E 58° S 0° W 7°
1076,N 42° E 63° S 26° W 70°
1077,N 31° E 69° S 87° W 8°
1078,N 37° E 15° S 7° W 84°
1079,N 41° E 62° S 78° W 85°
1080,N 66° E 47° S 76° W 63°
1081,N 85° E 21° S 14° W 51°
1082,N 47° E 78° S 66° W 22°
1083,N 51° E 31° S 40° W 62°
1084,N 11° E 27° S 24° W 45°
1085,N 57° E 66° S 50° W 51°
1086,N 46° E 80° S 3° W 46°
1087,N 22° E 37° S 38° W 71°
1088,N 25° E 83° S 13° W 65°
1089,N 12° E 79° S 33° W 13°
1090,N 0° E 47° S 21° W 82°
1091,N 53° E 70° S 57° W 71°
1092,N 63° E 48° S 55° W 76°
1093,N 51° E 4° S 48° W 43°
1094,N 47° E 69° S 52° W 54°
1095,N 26° E 71° S 63° W 66°
1096,N 14° E 60° S 54° W 59°
1097,N 45° E 84° S 3° W 21°
1098,N 33° E 40° S 67° W 19°
1099,N 15° E 16° S 23° W 34°
1100,N 55° E 21° S 51° W 71°
1101,N 4° E 21° S 56° W 77°
1102,N 67° E 69° S 9° W 14°
1103,N 27° E 42° S 47° W 13°
1104,N 4° E 24° S 47° W 62°
1105,N 89° E 45° S 47° W 42°
1106,N 37° E 29° S 54° W 21°
1107,N 46° E 9° S 59° W 40°
1108,N 26° E 47° S 23° W 71°
1109,N 50° E 25° S 89° W 47°
1110,N 40° E 1° S 79° W 79°
1111,N 57° E 56° S 52° W 47°
1112,N 17° E 61° S 4° W 10°
1113,N 62° E 83° S 32° W 54°
1114,N 21° E 12° S 49° W 64°
1115,N 16° E 31° S 48° W 12°
1116,N 13° E 79° S 56° W 39°
1117,N 74° E 25° S 47° W 62°
1118,N 41° E 22° S 48° W 12°
1119,N 84° E 85° S 62° W 20°
1120,N 36° E 26° S 45° W 20°
1121,N 72° E 39° S 23° W 56°
1122,N 34° E 87° S 3° W 63°
1123,N 88° E 15° S 51° W 85°
1124,N 31° E 85° S 67° W 65°
1125,N 28° E 53° S 79° W 25°
1126,N 83° E 43° S 84° W 4°
1127,N 67° E 5° S 48° W 39°
1128,N 30° E 24° S 74° W 56°
1129,N 29° E 13° S 44° W 38°
1130,N 17° E 14° S 36° W 66°
1131,N 47° E 58° S 26° W 35°
1132,N 51° E 40° S 70° W 42°
1133,N 65° E 66° S 16° W 34°
1134,N 71° E 50° S 1° W 70°
1135,N 39° E 9° S 10° W 80°
1136,N 56° E 21° S 47° W 31°
1137,N 33° E 54° S 79° W 60°
1138,N 48° E 79° S 58° W 26°
1139,N 32° E 44° S 76° W 20°
1140,N 48° E 74° S 17° W 70°
1141,N 87° E 7° S 42° W 2°
1142,N 9° E 33° S 79° W 45°
1143,N 80° E 56° S 87° W 2°
1144,N 66° E 6° S 55° W 54°
1145,N 55° E 4° S 67° W 39°
1146,N 20° E 8° S 45° W 72°
1147,N 30° E 60° S 83° W 13°
1148,N 14° E 15° S 39° W 38°
1149,N 7° E 38° S 46° W 19°
1150,N 42° E 69° S 47° W 62°
1151,N 41° E 30° S 41° W 53°
1152,N 64° E 5° S 67° W 83°
1153,N 54° E 79° S 49° W 10°
1154,N 84° E 20° S 48° W 35°
1155,N 3° E 20° S 80° W 88°
1156,N 43° E 2° S 35° W 58°
1157,N 5° E 83° S 53° W 68°
1158,N 75° E 4° S 60° W 84°
1159,N 46° E 84° S 14° W 20°
1160,N 7° E 4° S 69° W 9°
1161,N 88° E 17° S 38° W 71°
1162,N 1° E 45° S 29° W 45°
1163,N 63° E 29° S 62° W 49°
1164,N 34° E 30° S 2° W 53°
1165,N 83° E 36° S 71° W 2°
1166,N 19° E 13° S 74° W 19°
1167,N 7° E 62° S 19° W 34°
1168,N 28° E 9° S 84° W 5°
1169,N 5° E 39° S 44° W 51°
1170,N 64° E 33° S 63° W 49°
1171,N 50° E 72° S 68° W 29°
1172,N 11° E 64° S 70° W 1°
1173,N 32° E 36° S 67° W 73°
1174,N 50° E 38° S 71° W 56°
1175,N 19° E 23° S 8° W 43°
1176,N 52° E 85° S 11° W 69°
1177,N 71° E 24° S 28° W 49°
1178,N 14° E 37° S 30° W 22°
1179,N 33° E 62° S 16° W 7°
1180,N 46° E 24° S 21° W 77°
1181,N 48° E 40° S 39° W 47°
1182,N 87° E 9° S 73° W 19°
1183,N 38° E 54° S 54° W 6°
1184,N 45° E 0° S 13° W 12°
1185,N 58° E 35° S 74° W 82°
1186,N 29° E 37° S 3° W 51°
1187,N 46° E 6° S 26° W 38°
1188,N 51° E 45° S 10° W 77°
1189,N 14° E 77° S 59° W 3°
1190,N 23° E 42° S 4° W 79°
1191,N 58° E 86° S 49° W 23°
1192,N 70° E 17° S 49° W 49°
1193,N 51° E 49° S 36° W 85°
1194,N 22° E 62° S 8° W 59°
1195,N 53° E 15° S 15° W 75°
1196,N 17° E 72° S 18° W 77°
1197,N 46° E 16° S 43° W 82°
1198,N 24° E 72° S 43° W 78°
1199,N 43° E 31° S 68° W 18°
1200,N 59° E 25° S 32° W 69°
1201,N 86° E 83° S 51° W 44°
1202,N 11° E 22° S 16° W 11°
1203,N 21° E 83° S 19° W 88°
1204,N 6° E 49° S 26° W 30°
1205,N 13° E 77° S 29° W 15°
1206,N 84° E 20° S 49° W 45°
1207,N 53° E 84° S 59° W 68°
1208,N 18° E 39° S 67° W 57°
1209,N 67° E 73° S 38° W 67°
1210,N 45° E 24° S 24° W 13°
1211,N 7° E 33° S 25° W 42°
1212,N 72° E 83° S 40° W 37°
1213,N 1° E 52° S 33° W 71°
1214,N 21° E 80° S 51° W 40°
1215,N 72° E 46° S 50° W 58°
1216,N 58° E 60° S 58° W 83°
1217,N 38° E 2° S 43° W 88°
1218,N 49° E 48° S 22° W 9°
1219,N 63° E 60° S 88° W 3°
1220,N 88° E 7° S 10° W 86°
1221,N 23° E 19° S 73° W 22°
1222,N 65° E 43° S 6° W 12°
1223,N 63° E 0° S 26° W 60°
1224,N 47° E 70° S 78° W 7°
1225,N 77° E 76° S 28° W 29°
1226,N 22° E 20° S 9° W 48°
1227,N 70° E 35° S 23° W 48°
1228,N 57° E 11° S 21° W 34°
1229,N 28° E 84° S 54° W 8°
1230,N 11° E 74° S 22° W 30°
1231,N 73° E 39° S 56° W 30°
1232,N 1° E 37° S 53° W 31°
1233,N 7° E 29° S 86° W 41°
1234,N 6° E 82° S 29° W 86°
1235,N 2° E 16° S 20° W 64°
1236,N 8° E 1° S 38° W 21°
1237,N 63° E 62° S 53° W 29°
1238,N 23° E 19° S 19° W 43°
1239,N 40° E 53° S 20° W 68°
1240,N 31° E 59° S 24° W 79°
1241,N 44° E 32° S 26° W 62°
1242,N 50° E 66° S 58° W 67°
1243,N 86° E 49° S 51° W 82°
1244,N 44° E 77° S 65° W 55°
1245,N 73° E 32° S 43° W 12°
1246,N 76° E 47° S 75° W 83°
1247,N 25° E 39° S 27° W 56°
1248,N 31° E 38° S 48° W 77°
1249,N 87° E 47° S 80° W 29°
1250,N 45° E 39° S 10° W 13°
1251,N 81° E 50° S 37° W 17°
1252,N 67° E 70° S 65° W 20°
1253,N 56° E 15° S 3° W 86°
1254,N 28° E 15° S 19° W 88°
1255,N 76° E 75° S 37° W 51°
1256,N 6° E 27° S 65° W 46°
1257,N 83° E 78° S 30° W 44°
1258,N 5° E 86° S 69° W 9°
1259,N 38° E 33° S 41° W 24°
1260,N 16° E 43° S 33° W 58°
1261,N 63° E 12° S 50° W 30°
1262,N 39° E 39° S 34° W 80°
1263,N 76° E 55° S 15° W 61°
1264,N 26° E 89° S 82° W 53°
1265,N 80° E 60° S 3° W 16°
1266,N 67° E 0° S 25° W 25°
1267,N 69° E 67° S 4° W 52°
1268,N 31° E 73° S 9° W 6°
1269,N 23° E 0° S 5° W 39°
1270,N 19° E 46° S 88° W 24°
1271,N 84° E 46° S 24° W 52°
1272,N 1° E 78° S 54° W 83°
1273,N 15° E 46° S 51° W 5°
1274,N 21° E 51° S 41° W 8°
1275,N 61° E 4° S 61° W 85°
1276,N 40° E 77° S 58° W 50°
1277,N 7° E 48° S 51° W 24°
1278,N 63° E 29° S 33° W 31°
1279,N 74° E 4° S 27° W 33°
1280,N 60° E 75° S 40° W 86°
1281,N 19° E 66° S 52° W 2°
1282,N 26° E 58° S 16° W 8°
1283,N 51° E 27° S 86° W 44°
1284,N 32° E 17° S 62° W 71°
1285,N 68° E 69° S 64° W 57°
1286,N 55° E 55° S 78° W 44°
1287,N 78° E 45° S 62° W 13°
1288,N 79° E 4° S 85° W 23°
1289,N 1° E 88° S 61° W 64°
1290,N 67° E 31° S 14° W 8°
1291,N 50° E 0° S 20° W 64°
1292,N 68° E 2° S 79° W 10°
1293,N 55° E 59° S 62° W 55°
1294,N 82° E 73° S 45° W 79°
1295,N 13° E 2° S 60° W 53°
1296,N 42° E 89° S 12° W 38°
1297,N 2° E 40° S 52° W 18°
1298,N 21° E 55° S 61° W 31°
1299,N 31° E 84° S 52° W 24°
1300,N 57° E 60° S 38° W 71°
1301,N 0° E 41° S 84° W 86°
1302,N 15° E 68° S 25° W 45°
1303,N 41° E 65° S 83° W 60°
1304,N 12° E 67° S 42° W 44°
1305,N 43° E 12° S 1° W 30°
1306,N 76° E 53° S 16° W 38°
1307,N 13° E 24° S 82° W 27°
1308,N 84° E 27° S 35° W 81°
1309,N 27° E 51° S 76° W 57°
1310,N 51° E 64° S 76° W 83°
1311,N 1° E 21° S 4° W 79°
1312,N 37° E 69° S 11° W 38°
1313,N 48° E 13° S 27° W 66°
1314,N 26° E 20° S 5° W 50°
1315,N 25° E 33° S 69° W 51°
1316,N 0° E 63° S 81° W 54°
1317,N 11° E 86° S 75° W 85°
1318,N 81° E 52° S 11° W 23°
1319,N 81° E 27° S 41° W 23°
1320,N 10° E 8° S 43° W 62°
1321,N 20° E 50° S 31° W 85°
1322,N 16° E 28° S 52° W 83°
1323,N 75° E 7° S 85° W 73°
1324,N 74° E 56° S 13° W 17°
1325,N 34° E 74° S 11° W 34°
1326,N 1° E 78° S 50° W 17°
1327,N 21° E 49° S 73° W 54°
1328,N 88° E 61° S 19° W 24°
1329,N 3° E 29° S 44° W 49°
1330,N 17° E 70° S 82° W 8°
1331,N 39° E 16° S 7° W 76°
1332,N 82° E 62° S 15° W 4°
1333,N 14° E 26° S 53° W 2°
1334,N 22° E 25° S 30° W 2°
1335,N 2° E 3° S 65° W 37°
1336,N 79° E 73° S 13° W 38°
1337,N 30° E 70° S 68° W 31°
1338,N 41° E 33° S 34° W 24°
1339,N 82° E 74° S 30° W 64°
1340,N 58° E 2° S 40° W 45°
1341,N 86° E 44° S 81° W 81°
1342,N 80° E 24° S 46° W 24°
1343,N 52° E 82° S 35° W 67°
1344,N 15° E 67° S 13° W 27°
1345,N 19° E 26° S 35° W 49°
1346,N 84° E 62° S 37° W 3°
1347,N 56° E 81° S 3° W 68°
1348,N 36° E 39° S 69° W 79°
1349,N 72° E 62° S 27° W 12°
1350,N 89° E 30° S 28° W 52°
1351,N 58° E 84° S 33° W 48°
1352,N 31° E 49° S 72° W 74°
1353,N 18° E 19° S 56° W 80°
1354,N 10° E 15° S 82° W 23°
1355,N 74° E 72° S 22° W 73°
1356,N 84° E 66° S 7° W 88°
1357,N 7° E 27° S 17° W 27°
1358,N 89° E 29° S 20° W 71°
1359,N 72° E 44° S 33° W 47°
1360,N 38° E 6° S 49° W 6°
1361,N 16° E 68° S 47° W 78°
1362,N 82° E 84° S 0° W 31°
1363,N 56° E 4° S 76° W 36°
1364,N 72° E 76° S 23° W 73°
1365,N 10° E 58° S 80° W 34°
1366,N 64° E 54° S 77° W 19°
1367,N 33° E 49° S 23° W 46°
1368,N 31° E 52° S 62° W 84°
1369,N 25° E 81° S 43° W 52°
1370,N 2° E 47° S 65° W 34°
1371,N 0° E 89° S 22° W 78°
1372,N 64° E 74° S 79° W 16°
1373,N 84° E 24° S 53° W 44°
1374,N 18° E 32° S 75° W 36°
1375,N 33° E 79° S 78° W 1°
1376,N 46° E 52° S 65° W 83°
1377,N 44° E 12° S 36° W 0°
1378,N 85° E 19° S 72° W 8°
1379,N 18° E 16° S 28° W 47°
1380,N 48° E 42° S 27° W 1°
1381,N 47° E 13° S 15° W 75°
1382,N 27° E 87° S 41° W 84°
1383,N 3° E 69° S 0° W 31°
1384,N 78° E 43° S 73° W 42°
1385,N 9° E 53° S 89° W 19°
1386,N 26° E 20° S 65° W 63°
1387,N 61° E 2° S 83° W 52°
1388,N 48° E 60° S 83° W 63°
1389,N 57° E 85° S 47° W 71°
1390,N 76° E 82° S 28° W 47°
1391,N 67° E 87° S 89° W 42°
1392,N 11° E 15° S 39° W 59°
1393,N 80° E 87° S 16° W 87°
1394,N 62° E 3° S 13° W 89°
1395,N 71° E 25° S 27° W 14°
1396,N 82° E 16° S 22° W 35°
1397,N 4° E 8° S 84° W 48°
1398,N 55° E 46° S 44° W 33°
1399,N 32° E 78° S 13° W 15°
1400,N 24° E 29° S 60° W 5°
1401,N 26° E 79° S 53° W 89°
1402,N 35° E 44° S 9° W 3°
1403,N 78° E 61° S 38° W 22°
1404,N 75° E 37° S 85° W 32°
1405,N 22° E 29° S 65° W 29°
1406,N 19° E 52° S 32° W 50°
1407,N 36° E 87° S 70° W 15°
1408,N 62° E 29° S 38° W 66°
1409,N 88° E 86° S 79° W 6°
1410,N 87° E 2° S 34° W 62°
1411,N 65° E 35° S 84° W 86°
1412,N 46° E 7° S 86° W 19°
1413,N 3° E 81° S 66° W 1°
1414,N 58° E 0° S 23° W 10°
1415,N 29° E 66° S 67° W 72°
